customer_id,segment_true,age,gender,income,region,tenure_years,checking_balance,savings_balance,money_market_balance,cd_balance,mortgage_balance,heloc_balance,auto_loan_balance,personal_loan_balance,credit_card_balance,credit_card_limit,credit_utilization,investment_balance,total_deposits,total_lending,total_relationship_value,product_count,monthly_transactions,avg_transaction_amount,recency_days,branch_visits_monthly,call_center_monthly,digital_score,monthly_logins,mobile_pct,features_adopted,monthly_revenue,annual_revenue,churn_probability,life_stage
B003331,Digital Enthusiasts,30,M,110587,Northeast,3.9,11350.96,12817.47,0.0,0.0,0.0,0.0,0.0,0.0,5092.67,12067.93,0.422,0.0,24168.43,5092.67,29261.1,3,60,103.06,12,1,3,97.6,31,86.3,12,80.48,965.76,0.0905,Pre-Retirement
B003332,Mature Traditionalists,55,M,79023,Southeast,13.8,36735.64,28806.78,0.0,0.0,348369.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65542.42,348369.21,413911.63,3,26,116.54,3,6,2,13.4,2,14.6,1,456.88,5482.56,0.0645,Peak Earning
B003333,Established Families,46,M,130103,Southwest,7.6,20635.77,28190.39,2647.54,0.0,0.0,0.0,9844.59,0.0,9364.85,25517.31,0.367,0.0,51473.7,19209.44,70683.14,5,62,104.95,5,4,1,69.1,16,60.3,6,186.76,2241.12,0.0431,Building
B003334,Young Professionals,23,M,58242,Midwest,2.2,3999.51,1513.65,54.3,0.0,0.0,0.0,0.0,0.0,3957.62,13148.25,0.301,0.0,5567.46,3957.62,9525.08,4,33,69.57,19,1,1,82.3,20,63.0,9,41.08,492.96,0.0992,Starting Out
B003335,Established Families,35,M,77589,West,10.9,12847.13,16377.86,0.0,0.0,0.0,0.0,33060.38,0.0,2234.62,9800.95,0.228,274646.46,29224.99,35295.0,339166.45,5,77,54.07,32,1,2,55.5,14,59.5,6,174.45,2093.4,0.0733,Retired
B003336,Established Families,33,F,101318,Midwest,5.2,23175.57,18939.76,0.0,0.0,0.0,0.0,0.0,0.0,4079.47,12475.44,0.327,0.0,42115.33,4079.47,46194.8,3,83,61.95,9,1,1,62.5,22,66.9,8,117.8,1413.6,0.019,Starting Out
B003337,Digital Enthusiasts,38,M,126091,Northeast,0.7,11716.44,8511.64,0.0,0.0,0.0,0.0,16881.58,0.0,16139.13,29887.27,0.54,263999.06,20228.08,33020.71,317247.85,5,49,152.87,8,2,1,86.4,27,71.0,10,205.5,2466.0,0.1167,Peak Earning
B003338,Wealth Builders,52,F,302211,West,15.4,29399.19,139938.97,0.0,0.0,428324.64,0.0,0.0,0.0,1399.36,14134.95,0.099,284635.19,169338.16,429724.0,883697.35,5,28,495.47,8,1,2,85.5,32,82.5,9,804.3,9651.6,0.0266,Peak Earning
B003339,At-Risk / Disengaging,43,M,27625,Southwest,9.4,894.91,1122.85,0.0,0.0,0.0,0.0,0.0,0.0,17495.23,22230.28,0.787,0.0,2017.76,17495.23,19512.99,3,7,225.45,52,7,0,18.7,14,21.5,3,105.26,1263.12,0.3645,Building
B003340,Established Families,48,M,87156,Midwest,3.5,6783.12,17023.95,0.0,0.0,0.0,0.0,0.0,17394.54,8485.6,17039.36,0.498,411457.62,23807.07,25880.14,461144.83,5,65,40.31,12,1,4,67.6,15,71.7,7,188.95,2267.4,0.0426,Starting Out
B003341,Wealth Builders,52,F,261420,Southwest,18.9,63110.17,85260.58,0.0,0.0,0.0,0.0,0.0,0.0,998.27,8756.79,0.114,66944.56,148370.75,998.27,216313.58,4,34,294.84,11,0,3,85.4,26,90.4,10,331.24,3974.88,0.0111,Building
B003342,Wealth Builders,38,F,342410,Southeast,15.9,79617.8,28538.41,0.0,0.0,0.0,0.0,17503.73,0.0,0.0,0.0,0.0,434288.09,108156.21,17503.73,559948.03,4,27,384.64,13,2,1,65.0,19,42.2,8,271.6,3259.2,0.0144,Pre-Retirement
B003343,Small Business Owners,31,F,136186,Southeast,9.9,44450.62,24917.14,0.0,0.0,272119.85,0.0,0.0,0.0,1911.77,4595.61,0.416,272217.36,69367.76,274031.62,615616.74,5,80,108.0,6,1,1,40.9,15,48.6,4,448.08,5376.96,0.1291,Peak Earning
B003344,Wealth Builders,52,F,231193,Southeast,20.0,29901.71,92243.84,0.0,0.0,287259.84,0.0,8555.36,0.0,924.48,7768.78,0.119,171138.95,122145.55,296739.68,590024.18,6,44,188.83,13,2,0,77.7,29,65.4,9,585.4,7024.8,0.0334,Building
B003345,Wealth Builders,53,M,224144,Southwest,6.8,66180.24,131219.64,0.0,37377.55,224319.32,0.0,0.0,0.0,759.71,13328.24,0.057,129598.27,234777.43,225079.03,589454.73,6,36,227.75,8,0,2,74.6,17,80.0,7,737.86,8854.32,0.0356,Building
B003346,Established Families,34,F,153312,Northeast,7.6,23368.04,7805.52,0.0,0.0,0.0,0.0,0.0,0.0,1006.61,3714.44,0.271,0.0,31173.56,1006.61,32180.17,3,52,181.73,4,2,1,69.7,26,38.6,7,70.34,844.08,0.0667,Building
B003347,Young Professionals,31,F,66884,West,2.6,10557.95,976.06,0.0,0.0,0.0,0.0,37210.08,0.0,1333.73,4490.69,0.297,0.0,11534.01,38543.81,50077.82,4,29,116.15,39,2,2,75.2,24,49.4,7,122.07,1464.84,0.1427,Starting Out
B003348,Established Families,42,M,125851,Southeast,9.1,16120.94,21077.33,0.0,0.0,165652.79,0.0,0.0,0.0,1882.92,9321.4,0.202,0.0,37198.27,167535.71,204733.98,4,73,79.97,28,2,2,83.6,19,80.2,10,252.42,3029.04,0.01,Retired
B003349,Established Families,35,F,107871,West,6.6,9812.62,24988.24,0.0,0.0,361790.3,0.0,0.0,0.0,5402.08,13958.86,0.387,0.0,34800.86,367192.38,401993.24,4,86,66.59,56,1,2,67.1,25,48.0,9,470.01,5640.12,0.0354,Peak Earning
B003350,Small Business Owners,36,M,149277,Northeast,2.8,11742.96,22856.7,0.0,0.0,250050.45,0.0,0.0,0.0,4624.01,7446.07,0.621,32864.51,34599.66,254674.46,322138.63,5,126,46.14,0,3,2,42.2,9,50.1,4,362.18,4346.16,0.0721,Peak Earning
B003351,Wealth Builders,41,M,146071,Northeast,11.8,50240.1,93607.12,0.0,0.0,0.0,0.0,0.0,0.0,4501.31,23322.83,0.193,91118.1,143847.22,4501.31,239466.63,4,49,91.82,21,0,2,54.3,14,43.8,7,349.41,4192.92,0.01,Pre-Retirement
B003352,Young Professionals,27,M,58424,West,3.9,11181.3,6355.38,0.0,0.0,0.0,0.0,37791.37,0.0,6201.62,12065.4,0.514,0.0,17536.68,43992.99,61529.67,4,30,94.15,11,0,2,97.7,32,82.4,12,174.92,2099.04,0.1137,Building
B003353,Established Families,39,M,70616,Northeast,3.3,12858.27,23370.69,0.0,0.0,0.0,0.0,34735.1,0.0,8706.35,17447.59,0.499,0.0,36228.96,43441.45,79670.41,4,61,48.11,13,4,0,53.1,19,51.0,5,215.28,2583.36,0.095,Peak Earning
B003354,Established Families,38,F,157529,West,8.2,21421.58,6267.44,0.0,0.0,267827.35,0.0,0.0,0.0,6110.64,25892.54,0.236,66247.54,27689.02,273937.99,367874.55,5,48,93.07,0,1,0,77.3,15,71.5,9,387.75,4653.0,0.0677,Pre-Retirement
B003355,Wealth Builders,51,F,143217,West,16.7,44243.29,42151.73,0.0,0.0,0.0,0.0,0.0,0.0,731.45,6966.2,0.105,226560.7,86395.02,731.45,313687.17,4,24,224.12,36,0,0,72.6,31,84.1,7,208.15,2497.8,0.0489,Peak Earning
B003356,Mature Traditionalists,58,F,75130,West,17.3,20360.85,53533.7,7588.38,0.0,217311.91,0.0,0.0,0.0,3695.53,27785.91,0.133,394783.16,81482.93,221007.44,697273.53,6,18,211.47,35,1,2,39.1,17,22.9,5,427.36,5128.32,0.0783,Starting Out
B003357,Mature Traditionalists,57,F,49164,Midwest,20.1,36611.13,24019.91,0.0,25854.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467445.79,86485.88,0.0,553931.67,4,11,235.62,45,5,1,8.1,6,4.1,2,173.16,2077.92,0.0761,Peak Earning
B003358,Established Families,39,M,153483,West,8.4,16949.15,21147.34,0.0,0.0,230317.86,0.0,15091.03,0.0,7271.75,22653.44,0.321,0.0,38096.49,252680.64,290777.13,5,92,44.92,5,2,0,73.6,16,83.4,9,398.57,4782.84,0.0392,Starting Out
B003359,Established Families,34,F,142325,Northeast,6.9,5906.16,19847.84,0.0,0.0,0.0,0.0,0.0,0.0,5347.12,11024.98,0.485,0.0,25754.0,5347.12,31101.12,3,79,72.83,7,3,3,58.2,19,51.9,6,79.52,954.24,0.0507,Pre-Retirement
B003360,Small Business Owners,51,F,62260,Northeast,13.7,29581.29,12314.68,5716.18,0.0,261741.6,0.0,0.0,0.0,2224.34,6428.73,0.346,0.0,47612.15,263965.94,311578.09,5,104,15.82,4,0,0,49.7,11,40.6,7,386.44,4637.28,0.072,Peak Earning
B003361,Digital Enthusiasts,39,F,82546,Southwest,5.8,5546.75,14023.23,0.0,0.0,0.0,0.0,0.0,0.0,12997.52,26204.68,0.496,0.0,19569.98,12997.52,32567.5,3,109,50.47,26,0,1,86.7,25,77.9,9,133.62,1603.44,0.0503,Building
B003362,Established Families,33,F,146709,Southwest,11.3,19964.62,22061.08,0.0,0.0,0.0,0.0,0.0,0.0,3398.11,11032.83,0.308,0.0,42025.7,3398.11,45423.81,3,99,97.25,13,1,0,50.7,13,47.9,5,116.95,1403.4,0.0234,Peak Earning
B003363,Established Families,32,F,134910,Southwest,10.7,13279.84,26978.51,0.0,0.0,251512.28,30084.86,32714.74,0.0,0.0,0.0,0.0,0.0,40258.35,314311.88,354570.23,5,68,74.9,48,2,0,77.8,22,71.6,8,469.81,5637.72,0.0416,Peak Earning
B003364,Small Business Owners,30,F,246698,Southwest,8.5,36958.21,25342.36,0.0,0.0,103758.08,0.0,0.0,0.0,12202.89,19156.82,0.637,263938.06,62300.57,115960.97,442199.6,5,105,142.15,23,0,2,79.3,23,69.5,8,333.54,4002.48,0.0781,Peak Earning
B003365,Established Families,40,M,153413,Midwest,8.8,21688.59,7982.05,0.0,0.0,337994.7,0.0,8886.66,0.0,2444.22,5419.55,0.451,0.0,29670.64,349325.58,378996.22,5,64,76.83,12,1,1,79.3,24,71.8,11,440.94,5291.28,0.0342,Pre-Retirement
B003366,At-Risk / Disengaging,27,F,44246,Southeast,3.6,2633.19,499.15,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.77,0.0,3142.77,3,14,205.2,63,5,3,20.1,7,13.7,2,-21.19,-254.28,0.3359,Starting Out
B003367,At-Risk / Disengaging,40,F,26504,Northeast,7.2,2680.22,297.17,0.0,0.0,0.0,0.0,0.0,0.0,20629.57,29682.83,0.695,0.0,2977.39,20629.57,23606.96,3,8,190.88,59,7,0,9.3,12,14.5,1,128.39,1540.68,0.3454,Starting Out
B003368,Established Families,40,M,105296,Southeast,7.4,17951.46,14051.34,0.0,0.0,133733.33,0.0,14495.55,0.0,5912.88,22829.65,0.259,0.0,32002.8,154141.76,186144.56,5,55,105.96,44,2,2,56.7,20,35.4,7,272.66,3271.92,0.0839,Pre-Retirement
B003369,Young Professionals,24,M,53394,Southwest,1.0,7869.78,3285.17,1319.12,0.0,0.0,0.0,0.0,0.0,5349.11,14615.05,0.366,416984.32,12474.07,5349.11,434807.5,5,61,49.22,9,0,2,82.2,22,81.9,7,80.41,964.92,0.1057,Building
B003370,Small Business Owners,53,M,189029,West,2.6,39970.15,20244.36,0.0,0.0,183444.9,0.0,0.0,0.0,8762.12,17113.52,0.512,0.0,60214.51,192207.02,252421.53,4,140,66.42,4,3,2,72.7,29,50.2,10,359.13,4309.56,0.0337,Starting Out
B003371,Young Professionals,23,F,49013,West,0.8,11752.65,1035.99,0.0,0.0,271464.92,0.0,0.0,0.0,4115.22,6360.47,0.647,0.0,12788.64,275580.14,288368.78,4,52,42.9,1,0,1,97.4,34,99.1,12,330.66,3967.92,0.1019,Starting Out
B003372,Young Professionals,30,F,74581,Northeast,3.0,8526.51,2112.81,0.0,0.0,0.0,0.0,0.0,0.0,12833.84,28144.39,0.456,0.0,10639.32,12833.84,23473.16,3,61,81.38,27,3,1,72.2,16,61.7,8,103.9,1246.8,0.0921,Starting Out
B003373,Young Professionals,25,M,82966,Northeast,0.8,6832.35,5744.2,1290.05,0.0,0.0,0.0,25542.5,0.0,4324.85,9300.75,0.465,143104.68,13866.6,29867.35,186838.63,6,67,70.21,33,2,1,80.8,23,84.9,10,135.62,1627.44,0.0747,Building
B003374,Established Families,42,F,114044,Southeast,7.3,24188.85,18345.81,4062.56,0.0,332667.46,0.0,16744.84,0.0,7279.9,15456.26,0.471,0.0,46597.22,356692.2,403289.42,6,45,122.3,3,0,0,70.8,28,71.3,6,528.78,6345.36,0.069,Building
B003375,Digital Enthusiasts,31,F,74461,Southeast,4.3,8450.49,14032.19,5488.44,0.0,0.0,0.0,0.0,20509.22,9666.35,24977.64,0.387,0.0,27971.12,30175.57,58146.69,5,86,29.35,31,0,1,89.0,30,83.3,11,213.77,2565.24,0.1014,Building
B003376,Small Business Owners,45,M,215422,Southeast,2.5,45633.1,20786.89,0.0,0.0,359155.07,0.0,0.0,0.0,7078.2,18675.99,0.379,52263.28,66419.99,366233.27,484916.54,5,126,92.25,25,1,1,70.7,23,47.6,9,562.46,6749.52,0.096,Retired
B003377,Established Families,44,M,123251,Southeast,5.7,11376.55,21983.27,0.0,0.0,0.0,0.0,21245.16,0.0,6214.37,29592.25,0.21,0.0,33359.82,27459.53,60819.35,4,70,94.58,6,1,1,69.6,20,42.1,8,167.14,2005.68,0.0481,Pre-Retirement
B003378,Digital Enthusiasts,32,M,62675,West,3.9,16844.13,7543.9,0.0,0.0,339430.79,0.0,0.0,9751.88,0.0,0.0,0.0,0.0,24388.03,349182.67,373570.7,4,115,32.01,43,1,0,90.3,26,88.6,10,424.05,5088.6,0.0296,Pre-Retirement
B003379,Mature Traditionalists,68,M,90922,Northeast,27.4,32904.35,64896.72,0.0,0.0,201534.5,18484.07,0.0,0.0,616.92,4975.13,0.124,32648.31,97801.07,220635.49,351084.87,6,16,170.62,11,2,2,17.3,10,14.7,2,460.71,5528.52,0.0718,Building
B003380,Young Professionals,33,M,47630,Northeast,3.7,10781.86,1251.84,442.37,0.0,0.0,0.0,33262.05,0.0,4570.78,9683.85,0.472,0.0,12476.07,37832.83,50308.9,5,74,30.04,4,2,2,76.5,26,72.9,9,135.5,1626.0,0.0907,Starting Out
B003381,Established Families,46,F,125173,West,10.6,19906.2,29466.89,0.0,0.0,202048.04,0.0,29175.3,12946.37,8372.73,28286.26,0.296,0.0,49373.09,252542.44,301915.53,6,38,163.61,2,1,1,69.8,15,54.5,7,491.31,5895.72,0.054,Pre-Retirement
B003382,At-Risk / Disengaging,47,F,25074,West,7.3,2132.52,499.14,138.05,0.0,425514.12,44900.45,0.0,0.0,0.0,0.0,0.0,0.0,2769.71,470414.57,473184.28,5,3,437.77,35,3,3,22.5,8,21.0,3,504.37,6052.44,0.3826,Pre-Retirement
B003383,Digital Enthusiasts,27,M,85305,Midwest,1.6,7749.36,6274.12,0.0,0.0,354814.47,0.0,0.0,0.0,5914.87,14321.72,0.413,0.0,14023.48,360729.34,374752.82,4,82,39.45,14,1,0,97.4,18,77.9,12,429.6,5155.2,0.0668,Starting Out
B003384,Young Professionals,31,M,76604,Southeast,3.2,9196.68,5730.02,0.0,40058.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268796.48,54984.83,0.0,323781.31,4,39,79.96,24,2,1,87.8,33,85.0,9,115.39,1384.68,0.1246,Starting Out
B003385,Small Business Owners,49,F,182108,Midwest,13.5,12935.57,6235.63,0.0,0.0,297646.73,0.0,0.0,0.0,5985.31,9455.46,0.633,308897.04,19171.2,303632.04,631700.28,5,57,189.66,10,2,1,75.4,29,58.6,8,390.81,4689.72,0.0954,Pre-Retirement
B003386,Digital Enthusiasts,32,F,65476,Southeast,5.9,7160.0,3926.12,0.0,0.0,0.0,0.0,0.0,12348.43,3736.24,14537.88,0.257,137294.79,11086.12,16084.67,164465.58,5,91,35.79,31,1,0,86.9,33,76.4,8,118.8,1425.6,0.1171,Peak Earning
B003387,Young Professionals,33,F,64426,Northeast,2.0,3058.78,511.25,0.0,0.0,247920.68,47780.81,0.0,0.0,3610.95,7384.36,0.489,0.0,3570.03,299312.44,302882.47,5,65,38.99,2,0,0,97.3,35,79.0,10,386.77,4641.24,0.1525,Peak Earning
B003388,Young Professionals,26,F,55694,Midwest,1.4,8560.07,6541.88,0.0,0.0,0.0,0.0,37895.32,0.0,10553.11,23041.73,0.458,0.0,15101.95,48448.43,63550.38,4,55,46.82,17,0,0,73.2,29,71.8,8,205.07,2460.84,0.1047,Building
B003389,Young Professionals,31,M,71430,Southwest,2.0,8086.4,2610.22,36.6,44998.49,0.0,0.0,0.0,0.0,2905.43,5787.71,0.502,0.0,55731.71,2905.43,58637.14,5,35,102.19,9,1,1,78.9,24,82.2,8,138.1,1657.2,0.1382,Peak Earning
B003390,Young Professionals,24,F,59409,Northeast,2.8,2006.89,1691.67,0.0,0.0,0.0,0.0,32828.9,0.0,8413.63,14760.75,0.57,0.0,3698.56,41242.53,44941.09,4,55,46.0,2,2,2,89.8,32,58.4,10,141.03,1692.36,0.1384,Building
B003391,Wealth Builders,45,M,336888,Southeast,6.4,29384.22,41055.86,0.0,0.0,216209.28,0.0,0.0,0.0,546.32,8811.64,0.062,478896.03,70440.08,216755.6,766091.71,5,27,495.25,3,2,1,67.3,30,58.0,7,379.8,4557.6,0.0518,Peak Earning
B003392,Wealth Builders,40,M,294119,Southwest,6.7,42911.51,23510.36,11275.1,0.0,111377.55,0.0,0.0,0.0,782.31,3672.81,0.213,0.0,77696.97,112159.86,189856.83,5,44,353.44,25,2,2,70.0,18,56.9,8,275.3,3303.6,0.0365,Starting Out
B003393,At-Risk / Disengaging,42,F,25912,Southeast,7.0,2826.59,765.34,0.0,0.0,0.0,0.0,0.0,0.0,19760.66,27218.54,0.726,0.0,3591.93,19760.66,23352.59,3,9,139.93,17,4,0,22.4,4,5.6,1,135.94,1631.28,0.3434,Building
B003394,Digital Enthusiasts,22,M,107697,Southwest,5.1,10148.33,12093.13,0.0,0.0,0.0,0.0,13428.85,0.0,4123.23,11390.13,0.362,0.0,22241.46,17552.08,39793.54,4,70,50.91,1,0,2,98.7,28,87.5,12,110.44,1325.28,0.061,Peak Earning
B003395,Digital Enthusiasts,24,F,60179,Southeast,2.3,10460.35,10429.18,0.0,0.0,0.0,0.0,0.0,0.0,13170.06,28383.75,0.464,0.0,20889.53,13170.06,34059.59,3,61,54.52,37,0,0,89.9,29,89.6,10,139.84,1678.08,0.0693,Retired
B003396,Young Professionals,24,F,62282,West,1.1,9459.84,6256.23,0.0,0.0,0.0,0.0,37127.04,0.0,4431.23,12008.76,0.369,0.0,15716.07,41558.27,57274.34,4,41,67.73,2,0,1,88.5,43,87.7,11,159.14,1909.68,0.0878,Starting Out
B003397,Young Professionals,25,M,82482,Northeast,2.0,9144.84,1444.04,0.0,0.0,0.0,0.0,0.0,0.0,5588.53,9329.77,0.599,0.0,10588.88,5588.53,16177.41,3,73,37.96,5,0,1,71.2,11,69.2,8,67.2,806.4,0.0853,Building
B003398,Wealth Builders,56,M,182930,Southeast,11.2,55262.87,132793.18,0.0,0.0,0.0,0.0,24726.39,0.0,858.59,8255.66,0.104,495344.13,188056.05,25584.98,708985.16,5,37,272.81,4,2,2,51.2,15,60.4,5,471.52,5658.24,0.01,Pre-Retirement
B003399,Young Professionals,24,M,85373,Midwest,3.8,3085.49,4077.15,0.0,0.0,0.0,0.0,8607.08,0.0,0.0,0.0,0.0,0.0,7162.64,8607.08,15769.72,3,46,121.1,6,0,2,71.3,29,59.4,9,27.36,328.32,0.1104,Building
B003400,Digital Enthusiasts,30,M,104445,Southwest,2.5,7801.22,10231.43,0.0,0.0,0.0,0.0,0.0,0.0,1863.43,4059.77,0.459,0.0,18032.65,1863.43,19896.08,3,51,67.12,3,0,1,87.6,26,76.6,10,56.07,672.84,0.0965,Building
B003401,Mature Traditionalists,66,F,41522,Southeast,11.6,12719.24,59151.16,11880.61,19286.69,0.0,0.0,0.0,0.0,1090.23,19468.36,0.056,0.0,103037.7,1090.23,104127.93,5,27,81.96,2,3,1,29.0,6,30.6,2,219.31,2631.72,0.0704,Retired
B003402,Mature Traditionalists,77,M,82592,West,22.1,31534.09,65672.36,0.0,0.0,439603.14,0.0,0.0,3044.72,0.0,0.0,0.0,0.0,97206.45,442647.86,539854.31,4,32,70.12,83,1,1,8.4,0,12.9,1,648.3,7779.6,0.0353,Pre-Retirement
B003403,Established Families,39,F,147958,Northeast,11.7,12854.73,22747.36,3134.26,0.0,0.0,0.0,35329.08,0.0,3071.19,10306.01,0.298,42139.13,38736.35,38400.27,119275.75,6,90,45.61,9,0,0,83.5,19,76.5,11,214.22,2570.64,0.0396,Pre-Retirement
B003404,Mature Traditionalists,72,M,46508,Midwest,26.7,29800.48,83507.01,0.0,0.0,0.0,0.0,0.0,0.0,402.26,5028.27,0.08,0.0,113307.49,402.26,113709.75,3,31,48.88,46,2,2,18.7,0,28.3,3,237.74,2852.88,0.0216,Building
B003405,Wealth Builders,48,M,166472,Midwest,7.4,61251.06,59730.29,0.0,0.0,416582.43,0.0,13990.2,0.0,316.24,3100.37,0.102,449360.6,120981.35,430888.87,1001230.82,6,47,145.2,18,2,0,76.1,26,76.9,9,722.19,8666.28,0.0538,Building
B003406,Established Families,43,M,108271,Southeast,11.3,12606.77,18559.71,0.0,0.0,0.0,0.0,0.0,0.0,11056.73,29020.3,0.381,0.0,31166.48,11056.73,42223.21,3,60,108.41,15,2,2,54.9,12,50.1,7,136.2,1634.4,0.0859,Retired
B003407,Digital Enthusiasts,35,F,85231,Southeast,4.3,7133.26,12255.86,0.0,0.0,0.0,0.0,0.0,9995.09,3067.42,6971.41,0.44,0.0,19389.12,13062.51,32451.63,4,78,40.54,1,2,1,99.1,37,100.0,11,99.85,1198.2,0.0226,Starting Out
B003408,At-Risk / Disengaging,51,M,53663,Southeast,3.8,1673.6,1432.34,130.63,0.0,0.0,0.0,0.0,0.0,20950.25,22430.67,0.934,0.0,3236.57,20950.25,24186.82,4,14,99.4,53,3,2,15.9,5,9.8,3,141.11,1693.32,0.3862,Pre-Retirement
B003409,Mature Traditionalists,68,M,76477,West,13.7,39775.74,81382.84,35378.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156537.45,0.0,156537.45,3,30,88.7,15,2,2,39.4,15,21.9,4,311.32,3735.84,0.0736,Retired
B003410,At-Risk / Disengaging,50,F,25181,Northeast,8.9,1746.32,1283.36,0.0,0.0,0.0,0.0,0.0,0.0,11016.96,15386.81,0.716,0.0,3029.68,11016.96,14046.64,3,8,184.97,16,7,2,16.6,3,15.3,0,59.9,718.8,0.3561,Building
B003411,Digital Enthusiasts,30,F,93188,Midwest,1.3,9731.63,2146.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11877.81,0.0,11877.81,2,105,45.51,49,0,0,89.5,37,86.1,12,20.31,243.72,0.0555,Building
B003412,At-Risk / Disengaging,33,M,42299,Northeast,9.7,2007.21,1348.86,0.0,0.0,293003.61,0.0,0.0,0.0,9951.98,15721.92,0.633,0.0,3356.07,302955.59,306311.66,4,7,356.35,109,3,1,15.1,3,5.7,0,364.08,4368.96,0.3878,Building
B003413,Mature Traditionalists,70,M,88002,Midwest,10.3,35481.35,37811.83,15646.58,0.0,0.0,0.0,0.0,0.0,3301.07,27975.19,0.118,76335.57,88939.76,3301.07,168576.4,5,12,202.79,4,5,2,9.8,0,0.0,2,210.2,2522.4,0.0698,Retired
B003414,Established Families,35,M,148667,West,10.9,7625.72,4085.62,0.0,0.0,128155.68,0.0,33253.41,0.0,0.0,0.0,0.0,0.0,11711.34,161409.09,173120.43,4,48,152.85,14,0,1,67.5,35,67.5,8,228.69,2744.28,0.093,Building
B003415,Small Business Owners,37,M,215340,West,10.4,20675.53,30772.4,0.0,0.0,198053.43,71846.3,0.0,0.0,9144.83,13793.11,0.663,0.0,51447.93,279044.56,330492.49,5,120,73.83,13,3,0,76.2,13,68.5,10,515.22,6182.64,0.0712,Peak Earning
B003416,Wealth Builders,54,F,218746,Southeast,7.6,29832.75,51493.75,0.0,0.0,0.0,0.0,0.0,0.0,2919.47,13270.34,0.22,259174.88,81326.5,2919.47,343420.85,4,33,259.49,3,1,1,70.3,28,66.4,9,206.03,2472.36,0.033,Peak Earning
B003417,At-Risk / Disengaging,53,F,53260,Northeast,1.9,2366.14,622.36,260.88,0.0,387410.51,0.0,0.0,0.0,5498.27,6672.66,0.824,0.0,3249.38,392908.78,396158.16,5,9,198.08,22,3,1,30.8,6,28.9,2,428.22,5138.64,0.384,Pre-Retirement
B003418,Established Families,45,M,97619,Southeast,3.7,14515.58,18271.23,0.0,0.0,164719.97,0.0,17745.88,23571.36,962.51,3155.76,0.305,0.0,32786.81,206999.72,239786.53,6,54,81.09,24,3,1,53.7,17,52.3,6,378.08,4536.96,0.0401,Pre-Retirement
B003419,Young Professionals,23,F,54896,West,3.1,5475.65,4098.59,1993.29,0.0,0.0,0.0,0.0,0.0,3138.22,7454.2,0.421,0.0,11567.53,3138.22,14705.75,4,77,44.35,23,0,0,82.1,17,82.2,8,54.98,659.76,0.1185,Building
B003420,Wealth Builders,42,F,239462,Southeast,14.6,65356.34,93981.61,0.0,0.0,0.0,0.0,0.0,0.0,1795.88,23323.09,0.077,167585.15,159337.95,1795.88,328718.98,4,43,159.46,18,4,2,59.0,13,54.1,6,348.97,4187.64,0.0307,Peak Earning
B003421,Mature Traditionalists,63,F,90050,Northeast,19.9,17082.21,74584.82,0.0,46130.23,0.0,0.0,0.0,0.0,795.41,12829.27,0.062,0.0,137797.26,795.41,138592.67,4,14,216.53,12,1,2,9.0,10,11.1,1,293.88,3526.56,0.0784,Retired
B003422,Mature Traditionalists,67,M,77966,Southwest,25.7,41552.18,29786.87,7164.75,0.0,136635.75,0.0,0.0,0.0,579.36,15246.32,0.038,10540.61,78503.8,137215.11,226259.52,6,10,364.08,35,8,3,10.9,5,0.0,2,292.45,3509.4,0.0418,Peak Earning
B003423,Established Families,47,M,145028,Midwest,7.8,6584.24,13554.85,0.0,0.0,128190.81,0.0,14887.46,0.0,7023.35,24218.45,0.29,0.0,20139.09,150101.62,170240.71,5,90,85.54,1,0,0,79.7,29,68.4,8,262.71,3152.52,0.0748,Building
B003424,Mature Traditionalists,72,M,87646,Northeast,14.0,25950.97,67729.69,0.0,0.0,335259.4,0.0,0.0,0.0,3584.75,27788.78,0.129,0.0,93680.66,338844.15,432524.81,4,34,96.1,10,2,1,37.9,8,24.6,2,555.17,6662.04,0.0188,Peak Earning
B003425,Small Business Owners,54,F,174468,Northeast,10.5,40782.2,26011.94,0.0,0.0,249133.48,65705.13,17795.6,0.0,0.0,0.0,0.0,30618.07,66794.14,332634.21,430046.42,6,127,64.82,25,5,0,41.5,12,36.8,5,564.72,6776.64,0.0873,Starting Out
B003426,Established Families,42,F,107183,Southwest,3.1,21778.06,16884.52,0.0,0.0,407617.18,22673.61,10997.36,0.0,4179.48,10169.05,0.411,0.0,38662.58,445467.63,484130.21,6,84,84.55,21,5,1,51.2,14,30.6,5,579.78,6957.36,0.0657,Peak Earning
B003427,Mature Traditionalists,60,M,49638,Southwest,27.5,29863.43,73386.24,31617.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168103.69,134867.28,0.0,302970.97,4,19,92.72,2,4,0,28.1,4,27.6,4,280.69,3368.28,0.0559,Peak Earning
